"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"563","RT @CGrantWSJ: Issuing convertible debt, a $TSLA fundraising tactic in years past, would be a little trickier if holders couldn‚Äôt hedge by‚Ä¶",FALSE,0,NA,2018-10-05 22:54:52,FALSE,NA,"1048345806913380352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blakestyle",37,TRUE,FALSE,NA,NA
"564","@etsemperfidelis @option_snipper @elonmusk Perhaps @elonmusk feels as if he‚Äôs being bullied and is tired of the Ì†ΩÌ≤©,‚Ä¶ https://t.co/kDeq8VVXs8",FALSE,2,"etsemperfidelis",2018-10-05 22:54:42,TRUE,"1048336296337428482","1048345763603009536","2592399103","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DexterWilson20",0,FALSE,FALSE,NA,NA
"565","@Tesla @elonmusk Musk, please stop tweeting stuff that isn‚Äôt good for Tesla- you‚Äôre a fantastic guy but you gotta m‚Ä¶ https://t.co/SRcDDLPShL",FALSE,1,"Tesla",2018-10-05 22:54:33,TRUE,"1048314903029669889","1048345727133540358","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rocky2903",0,FALSE,FALSE,NA,NA
"566","@yousuck2020 @elonmusk  What about a Tesla?",FALSE,0,"yousuck2020",2018-10-05 22:54:21,FALSE,"1048337345487953920","1048345676512256006","137857547","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","socialsocial91",0,FALSE,FALSE,NA,NA
"567","@Stevephenni @ttmygh @QTRResearch @elonmusk 1.)  Thanks Steve, most of the folks I speak with regarding AI and the‚Ä¶ https://t.co/WSj3H4htWG",FALSE,0,"Stevephenni",2018-10-05 22:54:20,TRUE,"1048301161042702336","1048345672733380608","1695137598","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soclose2me",0,FALSE,FALSE,NA,NA
"568","RT @d_robby3: @RobbyDuncan3 @mitchellvii @Ian56789 @Pontifex @USCCB @robinrome @Jerseypine_L @RToupin @CBNNews @700club @cnalive @baptistpr‚Ä¶",FALSE,0,NA,2018-10-05 22:54:15,FALSE,NA,"1048345652659286016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TopRaAmen",1,TRUE,FALSE,NA,NA
"569","@ElonMusk, You ARE #Innocent!",FALSE,0,"SteinTesla",2018-10-05 22:54:08,FALSE,"1048345239189164033","1048345624691847168","756210848520175616","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SteinTesla",0,FALSE,FALSE,NA,NA
"570","@Tesla @elonmusk Nice!!!",FALSE,0,"Tesla",2018-10-05 22:53:55,FALSE,"1048314162584010752","1048345569012449280","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cindy555777",0,FALSE,FALSE,NA,NA
"571","@CathieDWood @elonmusk Cathie, what does the research say about future equity returns of firms that choose to battl‚Ä¶ https://t.co/cPNmfZBlqA",FALSE,0,"CathieDWood",2018-10-05 22:53:49,TRUE,"1048215182978293760","1048345542848380934","2361631088","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MidwestHedgie",0,FALSE,FALSE,NA,NA
"572","@matettore @prestonjbyrne @danheld @jchervinsky @elonmusk And, with scalable layer 2 solutions, this will become a moot point",FALSE,3,"csentropy",2018-10-05 22:53:45,FALSE,"1048345252019363840","1048345525689319424","15695772","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csentropy",0,FALSE,FALSE,NA,NA
"573","@_tecz @BossHoggHazzard @AriDavidPaul @elonmusk @MebFaber It's those who justify that America needs a volunteer arm‚Ä¶ https://t.co/97KomqpSbM",FALSE,0,"_tecz",2018-10-05 22:53:37,TRUE,"1048309433741144064","1048345490901716992","22741348","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oxygenO211",0,FALSE,FALSE,NA,NA
"574",".... IA lapse now adds correct spelling of #LABEL in 0 defects O Message.. So + PacificCoastCollection‚Ä¢¬© so I can s‚Ä¶ https://t.co/rLhApoTXya",FALSE,0,"wharrio50",2018-10-05 22:53:31,TRUE,"1048343290725236736","1048345469125111809","4910934513","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wharrio50",0,FALSE,FALSE,NA,NA
"575","@ontheroadinpdx @mashurst @axglimt @elonmusk I guess we‚Äôll see in two years if it‚Äôs really that different.",FALSE,0,"ontheroadinpdx",2018-10-05 22:53:19,FALSE,"1048338587991699457","1048345415576379393","1133084996","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RDIanMcNeill",0,FALSE,FALSE,NA,NA
"576","@elonmusk What‚Äôs your take on massive ufo fleets bear the sun and the recently shutdown solar observatories around‚Ä¶ https://t.co/a7wUQowANc",FALSE,0,"elonmusk",2018-10-05 22:53:16,TRUE,"1043250540379926528","1048345406084530176","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrankYu24181467",0,FALSE,FALSE,NA,NA
"577","@etsemperfidelis @option_snipper @elonmusk He was ousted as first CEO of PayPal. His ousting at Tesla is a possibil‚Ä¶ https://t.co/7n3Mw2pi2B",FALSE,1,"etsemperfidelis",2018-10-05 22:53:11,TRUE,"1048336296337428482","1048345383410139136","2592399103","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjreddyMD",0,FALSE,FALSE,NA,NA
"578","Some people thought this guy was so smart he might not be human. Well... https://t.co/mI5xIB5EI5",FALSE,0,NA,2018-10-05 22:53:10,FALSE,NA,"1048345378075172865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fnietom",0,FALSE,FALSE,NA,NA
"579","@elonmusk @MebFaber Neat. That doesn‚Äôt impact your share price though @elonmusk, do you really still not realize yo‚Ä¶ https://t.co/dgvLHbX8gO",FALSE,0,"elonmusk",2018-10-05 22:53:04,TRUE,"1048250837384847361","1048345355069394944","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffses04802774",0,FALSE,FALSE,NA,NA
"580","@ValueAnalyst1 @elonmusk Just wake up. See the news and  shocked. But I am with TSLA.",FALSE,1,"ValueAnalyst1",2018-10-05 22:52:55,FALSE,"1048191489392762880","1048345316582350849","732548050728701953","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","narutium",0,FALSE,FALSE,NA,NA
"581","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 22:52:44,FALSE,NA,"1048345271795499008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CryptoJunkiesCO",147,TRUE,FALSE,NA,NA
"582","@matettore @prestonjbyrne @danheld @jchervinsky @elonmusk Bitcoin is not just about transactional throughout. What‚Ä¶ https://t.co/1Cbly0myPA",FALSE,3,"matettore",2018-10-05 22:52:40,TRUE,"1048324263701147648","1048345252019363840","26136027","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csentropy",0,FALSE,FALSE,NA,NA
"583","@MebFaber @elonmusk Sadly - not an elon fan anymore. He‚Äôs not honest with himself or his fans or clients and he has‚Ä¶ https://t.co/QvX0ZPhGfi",FALSE,3,"MebFaber",2018-10-05 22:52:35,TRUE,"1048344200662540288","1048345234608992256","19997064","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcm_ct",2,FALSE,FALSE,NA,NA
"584","@diggydoy2 @elonmusk None. Zero escape. We will be with Elon until the very end. $TSLA https://t.co/f3tM4u2bXF",FALSE,0,"diggydoy2",2018-10-05 22:52:27,FALSE,"1048344667631362048","1048345200509247490","1000791715412828162","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BossHoggHazzard",0,FALSE,FALSE,NA,NA
"585","@1BANARDNARD1 @elonmusk @ValueAnalyst1 @ElectrekCo @Gfilche @TeslaPodcast He said funding secured, the only reason‚Ä¶ https://t.co/iBtGSAoC7Y",FALSE,0,"1BANARDNARD1",2018-10-05 22:52:14,TRUE,"1048339972317540352","1048345146134319105","788951073675288577","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ojspraytan",0,FALSE,FALSE,NA,NA
"586","@elonmusk I just want to say I like how the leader of one of the most powerful nations in the world can tweet chang‚Ä¶ https://t.co/ILefx7l6H6",FALSE,0,"elonmusk",2018-10-05 22:52:14,TRUE,"1047943670350020608","1048345142762098688","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mark22293",0,FALSE,FALSE,NA,NA
"587","RT @TheCobourgKid: @Tesla @elonmusk Hey Elon Update your motive power Make a hostile bid on esu cve and get some solid state power",FALSE,0,NA,2018-10-05 22:52:12,FALSE,NA,"1048345137594679296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheCobourgKid",1,TRUE,FALSE,NA,NA
"588","Not a defense of #ElonMusK but short selling is animitha to #USA commerce. A short bragged in 2008 raping a major b‚Ä¶ https://t.co/3RirMoK8SX",FALSE,0,NA,2018-10-05 22:52:10,TRUE,NA,"1048345128333705217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StrongRThan",0,FALSE,FALSE,NA,NA
"589","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 22:51:45,FALSE,NA,"1048345023811604481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suiram78",147,TRUE,FALSE,NA,NA
"590","RT @TheCobourgKid: @Tesla @elonmusk lithium is a close cousin to Old timey acid battery‚Äôs ~ time to go with solid state super capacitors ~‚Ä¶",FALSE,0,NA,2018-10-05 22:51:26,FALSE,NA,"1048344943373299712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheCobourgKid",1,TRUE,FALSE,NA,NA
"591","@elonmusk Awesome.  You are such a wonderful genius.  Please consider ambien as the reason you can NOT sleep.  Ambi‚Ä¶ https://t.co/Pk2JWq1ut9",FALSE,0,"elonmusk",2018-10-05 22:51:12,TRUE,"1043250540379926528","1048344884732747776","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TracyBenedict6",0,FALSE,FALSE,NA,NA
"592","A phone call¬†from billionaire Mark Cuban helped break¬†an impasse¬†between #Tesla CEO #ElonMusk and regulators on cha‚Ä¶ https://t.co/OQsVmpKYGd",FALSE,0,NA,2018-10-05 22:51:09,TRUE,NA,"1048344871675813889",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AtaHomayoun",0,FALSE,FALSE,NA,NA
"593","@kaspersky 
@NASA 
@Pontifex 
@realDonaldTrump 
@elonmusk 
@universal_sci 
@tim_cook 
@chilangtu 
@plak_anime168‚Ä¶ https://t.co/6oqrnHknEI",FALSE,0,"kaspersky",2018-10-05 22:50:56,TRUE,NA,"1048344816285708289","13904152","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MachMung",0,FALSE,FALSE,NA,NA
"594","RT @matettore: @prestonjbyrne @danheld @jchervinsky @elonmusk The electricity ‚Äúconsumed‚Äù by PoW is best equated with the cost of physically‚Ä¶",FALSE,0,NA,2018-10-05 22:50:49,FALSE,NA,"1048344787709919233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csentropy",2,TRUE,FALSE,NA,NA
"595","Tesla is to energy as ______ is to water. @elonmusk fill in the blank, please!",FALSE,0,NA,2018-10-05 22:50:49,FALSE,NA,"1048344786816524289",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","MikeSalviani",0,FALSE,FALSE,NA,NA
"596","@elonmusk if the people organize to fix X get capital for Y where X is a social or environmental problem and where Y is space infrastructure",FALSE,1,"elonmusk",2018-10-05 22:50:48,FALSE,NA,"1048344783696027648","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rejuvepedia",0,FALSE,FALSE,NA,NA
"597","@Never_Sur_ender @GoshornSpencer @joe528 @SpillerLarry @elonmusk I want my money back, but I'm totally buying a model 3. Best car ever!",FALSE,1,"Never_Sur_ender",2018-10-05 22:50:44,FALSE,"1048341764287868933","1048344767585767436","944962647576920064","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mitchelzim",0,FALSE,FALSE,NA,NA
"598","@elonmusk any chance we could use our Apple Watch as a key for our Tesla some day?",FALSE,0,"elonmusk",2018-10-05 22:50:39,FALSE,NA,"1048344746631024640","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whoisbull",0,FALSE,FALSE,NA,NA
"599","RT @skabooshka: @elonmusk @MebFaber well have you thought about taking the company private?",FALSE,0,NA,2018-10-05 22:50:38,FALSE,NA,"1048344743661330432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","J_Geezie",26,TRUE,FALSE,NA,NA
"600","@cfischer6 @elonmusk Or you're positioned aggressively, unconventionally, and not by acceptable standards of divers‚Ä¶ https://t.co/6uiHKZXB5R",FALSE,1,"cfischer6",2018-10-05 22:50:36,TRUE,"1048318826599931904","1048344733758754822","65545420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Geoffsmithusa44",0,FALSE,FALSE,NA,NA
"601","@LFlemingEDU @elonmusk @HarvardBiz Cool, he is totally out of my league.. Glad you have that connection. I follow h‚Ä¶ https://t.co/6zh5VbPjUO",FALSE,1,"LFlemingEDU",2018-10-05 22:50:35,TRUE,"1048344253590638592","1048344729002397697","1647650990","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KevinRickard4",0,FALSE,FALSE,NA,NA
"602","@elonmusk how many retweets for a free model 3?",FALSE,0,"elonmusk",2018-10-05 22:50:34,FALSE,NA,"1048344726875922433","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevinOrr2000",0,FALSE,FALSE,NA,NA
"603","hey @elonmusk if you want to get @davidein to shut up about $TSLA, you should ask the @SEC_Enforcement and @IRSnews‚Ä¶ https://t.co/xAzLzMnLeY",FALSE,1,NA,2018-10-05 22:50:32,TRUE,NA,"1048344718893961216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manal_mehta",0,FALSE,FALSE,NA,NA
"604","@HyperChangeTV @Gfilche @elonmusk Lol. He even admits that if Tesla raised $10bn when they were at $350, they would‚Ä¶ https://t.co/KZTkpqJbpB",FALSE,0,"HyperChangeTV",2018-10-05 22:50:26,TRUE,"1048264288752816128","1048344692440670209","830122005030694920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffses04802774",0,FALSE,FALSE,NA,NA
"605","RT @TommyIgoe: I‚Äôll never buy a gas car again. That‚Äôs how incredible  this @Tesla #Model3 is. It‚Äôs literally like driving in the future. Th‚Ä¶",FALSE,0,NA,2018-10-05 22:50:25,FALSE,NA,"1048344688376385538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Donhobluesky",475,TRUE,FALSE,NA,NA
"606","@ConnectyCTY @Tesla @elonmusk @MIT Nice",FALSE,2,"ConnectyCTY",2018-10-05 22:50:23,FALSE,"1047799194176696320","1048344678897242112","980482878193717249","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Ammar20001359",0,FALSE,FALSE,NA,NA
"607","My new pinned tweet : There will be no escape from the $TSLA short selling house of pain. NO ESCAPE. The master pla‚Ä¶ https://t.co/Dbt97SbKQ5",FALSE,1,NA,2018-10-05 22:50:20,TRUE,NA,"1048344667631362048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diggydoy2",0,FALSE,FALSE,NA,NA
"608","@MebFaber @elonmusk Used to be an elon fan but this obsession with shorts is rediculous - all he has to do is focus‚Ä¶ https://t.co/ZD3E4BpmK7",FALSE,0,"MebFaber",2018-10-05 22:50:16,TRUE,"1048344200662540288","1048344651365847041","19997064","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcm_ct",0,FALSE,FALSE,NA,NA
"609","RT @GeorgeReese: @elonmusk. My delivery scheduled for this past Monday. Get an email Sun night saying no car. Your people don‚Äôt respond to‚Ä¶",FALSE,0,NA,2018-10-05 22:49:56,FALSE,NA,"1048344565613092864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PlugInFUD",4,TRUE,FALSE,NA,NA
"610","RT @fabiano_clave: @dicapriofdn @LeoDiCaprio @Tesla is a big deal for our environment and you could invest in the company and mobilize your‚Ä¶",FALSE,0,NA,2018-10-05 22:49:48,FALSE,NA,"1048344532532822017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NiaowenN",3,TRUE,FALSE,NA,NA
"611","@mcguilland @elonmusk Thanks. I appreciate it. Ì†ΩÌ≤´Ì†ΩÌ±ΩÌ†ºÌΩ¶",FALSE,0,"mcguilland",2018-10-05 22:49:46,FALSE,"1048301952826667008","1048344525809373185","716767362431655936","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaneidyEve",0,FALSE,FALSE,NA,NA
"612","@elonmusk is this legit... https://t.co/Q2mXCGBbfv",FALSE,0,"elonmusk",2018-10-05 22:49:43,FALSE,NA,"1048344513427599361","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shobhit35196276",0,FALSE,FALSE,NA,NA
"613","RT @nicktirrell: don‚Äôt tease me, daddy https://t.co/X6KZiNrl7c",FALSE,0,NA,2018-10-05 22:49:34,FALSE,NA,"1048344474374627328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jfghdgd",6,TRUE,FALSE,NA,NA
"614","@elonmusk @b https://t.co/99mnZWC4qb My cancer moon 
king!",FALSE,0,"Sonjapointer",2018-10-05 22:49:30,FALSE,"1048344074116378624","1048344457517707264","3047250416","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Sonjapointer",0,FALSE,FALSE,NA,NA
"615","@TheRealKadax @elonmusk Too late",FALSE,0,"TheRealKadax",2018-10-05 22:49:28,FALSE,"1048321955269685248","1048344449850519552","782023250268200960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheWhiteBear01",0,FALSE,FALSE,NA,NA
"616","Got my new @AmericanExpress Platinum card the other day and it occurred to me that @Tesla and @elonmusk should do a‚Ä¶ https://t.co/vlnaKERNux",FALSE,0,NA,2018-10-05 22:49:27,TRUE,NA,"1048344443034750976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markkrieger",0,FALSE,FALSE,NA,NA
"617","@Freak__Power__ @SallyMayweather @elonmusk @joerogan When such ""incidents"" happen on such a mass scale, the ""bad ap‚Ä¶ https://t.co/h8Wg9qFii9",FALSE,0,"Freak__Power__",2018-10-05 22:49:26,TRUE,"1048333926727659521","1048344442158166016","926044789291831296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoUntether",0,FALSE,FALSE,NA,NA
"618","@elonmusk I don't think they forget it, they just think it's a little simplistic.",FALSE,0,"elonmusk",2018-10-05 22:49:19,FALSE,"1047965410392297472","1048344410117865475","44196397","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyinthesky",0,FALSE,FALSE,NA,NA
"619","@elonmusk as a stock holder and believer in the vision - please stop!!",FALSE,0,"elonmusk",2018-10-05 22:48:53,FALSE,NA,"1048344300927442944","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mlouderb1",0,FALSE,FALSE,NA,NA
"620","has anyone ever noticed that @JohnBarrowman and @elonmusk strongly resemble each other?",FALSE,0,NA,2018-10-05 22:48:52,FALSE,NA,"1048344297408479232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","doogie29745",0,FALSE,FALSE,NA,NA
"621","@elonmusk The shorters use any legal channel to influence the SEC. Clever guys. They are dreaming of the prefect sh‚Ä¶ https://t.co/QMYTMpzTwq",FALSE,0,"elonmusk",2018-10-05 22:48:48,TRUE,"1047943670350020608","1048344281298165761","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","HelgeCato",0,FALSE,FALSE,NA,NA
"622","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 22:48:48,FALSE,NA,"1048344280543240193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2017NEO100",147,TRUE,FALSE,NA,NA
"623","RT @atokosch_61: @TesLatino @jgrano305 @Teslatunity @elonmusk @Tesla @Model3Owners @teslanomicsco And I‚Äôm just saying this so people don‚Äôt‚Ä¶",FALSE,0,NA,2018-10-05 22:48:43,FALSE,NA,"1048344259202613248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgrano305",1,TRUE,FALSE,NA,NA
"624","@KevinRickard4 @elonmusk @HarvardBiz I emailed @elonmusk today with some thoughts, somewhat along those lines.  ;)",FALSE,1,"KevinRickard4",2018-10-05 22:48:42,FALSE,"1048343658959921153","1048344253590638592","1722425150","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LFlemingEDU",0,FALSE,FALSE,NA,NA
"625","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 22:48:35,FALSE,NA,"1048344227246006272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csentropy",147,TRUE,FALSE,NA,NA
"626","RT @SmileSimplify: @chiphappened @DOfaquarius @bevvscott @SimonRMerton @ThePhoenixFlare @TSHamiltonAstro @XivthWonder @elonmusk Elon doesn'‚Ä¶",FALSE,0,NA,2018-10-05 22:48:34,FALSE,NA,"1048344222737321985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DOfaquarius",1,TRUE,FALSE,NA,NA
"627","@ValueAnalyst1 @CStuhrling @elonmusk @ValueAnalyst1 are you a buy, hold, or sell? Noticing a lack of‚Ä¶ https://t.co/B6aNiz9plW",FALSE,2,"ValueAnalyst1",2018-10-05 22:48:30,TRUE,"1048319962824286210","1048344204106067968","732548050728701953","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RevolutionTesla",0,FALSE,FALSE,NA,NA
"628","@mcm_ct @elonmusk Thx, but I‚Äôm actually a big Elon fan. Just don‚Äôt agree on this topic...",FALSE,4,"mcm_ct",2018-10-05 22:48:29,FALSE,"1048336042124869637","1048344200662540288","3162911248","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MebFaber",0,FALSE,FALSE,NA,NA
"629","If you are ordering any #Tesla including the #TeslaModel3, you can get $100 of free supercharging by using a referr‚Ä¶ https://t.co/3SDZssqWnD",FALSE,0,NA,2018-10-05 22:48:28,TRUE,NA,"1048344198435356672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","philhochstetler",0,FALSE,FALSE,NA,NA
"630","RT @ChristianJebsen: Called @tesla to book annual service. First possible appointment is end of January! Time to take care of those who alr‚Ä¶",FALSE,0,NA,2018-10-05 22:48:22,FALSE,NA,"1048344173156466695",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabeHoff",8,TRUE,FALSE,NA,NA
"631","@BLSmith2112 @elonmusk @martyeuler @MebFaber @Gfilche @HyperChangeTV Lol. He even admits that if Tesla raised $10bn‚Ä¶ https://t.co/I9g6HyXwKb",FALSE,0,"BLSmith2112",2018-10-05 22:48:08,TRUE,"1048274752559824899","1048344114599739394","41979038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffses04802774",0,FALSE,FALSE,NA,NA
"632","@elonmusk pls my stock Ì†ΩÌ∏©",FALSE,0,"elonmusk",2018-10-05 22:48:07,FALSE,NA,"1048344108706582528","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmirSulaimani",0,FALSE,FALSE,NA,NA
"633","@elonmusk When will the new corporate public representation jobs @Tesla be posted? I'd love the opportunity to move‚Ä¶ https://t.co/trIoSRaVfr",FALSE,1,"elonmusk",2018-10-05 22:47:59,TRUE,NA,"1048344076666511361","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Racing59pinto",0,FALSE,FALSE,NA,NA
"634","Dear #ElonMusk I, like many of your fans, have grown impatient with your incessant, self indulgent and narcissistic‚Ä¶ https://t.co/vhYYWt25hF",FALSE,0,NA,2018-10-05 22:47:57,TRUE,NA,"1048344066977480704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AuthorPaulGDay",0,FALSE,FALSE,NA,NA
"635","@alledrive @IanJame74490292 @ValueAnalyst1 @elonmusk Here is my theory - could be wrong Ì†ΩÌπè

https://t.co/E1AZkBOOm5",FALSE,0,"alledrive",2018-10-05 22:47:49,FALSE,"1048341897322876933","1048344032869580801","3010843547","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tslaboi",0,FALSE,FALSE,NA,NA
"636","@te_teishag @elonmusk Yep, they need your cash",FALSE,1,"te_teishag",2018-10-05 22:47:36,FALSE,"1048318446415634433","1048343980507877377","1669281552","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","falafeldiaper1",0,FALSE,FALSE,NA,NA
"637","RT @TheMas3rk: Just like #digibyte! It's the best #blockchain out there! They are consistently fault fixing and developing innovative ideas‚Ä¶",FALSE,0,NA,2018-10-05 22:47:26,FALSE,NA,"1048343936413179905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanL007",25,TRUE,FALSE,NA,NA
"638","RT @te_teishag: @elonmusk I took delivery of a model x on 9/5. I traded in 2 vehicles and Tesla has paid off 1 with a lien and the other wa‚Ä¶",FALSE,0,NA,2018-10-05 22:47:21,FALSE,NA,"1048343914170789888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","falafeldiaper1",1,TRUE,FALSE,NA,NA
"639","@elonmusk Oh god! That tweet probably dropped the stock another 10%! Let‚Äôs focus on production @Tesla #tesla #productivity",FALSE,1,"elonmusk",2018-10-05 22:47:05,FALSE,"1048114562694696966","1048343849620267008","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aleonardo78",0,FALSE,FALSE,NA,NA
