"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @oakridgeboys: Thank you @amplify #ShineTheLightOnChristmas

https://t.co/rlZHllpejW",FALSE,0,NA,2018-10-18 17:16:35,FALSE,NA,"1052971718988443651",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DUANEALLEN",5,TRUE,FALSE,NA,NA
"12","B&amp;G Foods completes sale of Pirate Brands
  https://t.co/ssN613XSQz @B&amp;GFoods  @PirateBrands @TheHersheyCompany  @amplify",FALSE,0,NA,2018-10-18 16:28:46,FALSE,NA,"1052959682699153408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","david_njbiz",0,FALSE,FALSE,NA,NA
"13","RT @Valeriasketches: ‚ÄúLoved creating my vocabulary list‚Äù -Ss

#iconLibrary #engineeringInternship @amplify #shareYourWork #StudentSketchnot‚Ä¶",FALSE,0,NA,2018-10-18 15:41:59,FALSE,NA,"1052947912244768769",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WickedDecent",2,TRUE,FALSE,NA,NA
"14","@Valeriasketches @amplify @WickedDecent @manuelherrera33 @miamiEDguru @jsherm8 @SteveSilbert @EdcampMiamiFL‚Ä¶ https://t.co/dJT5rAiKVK",FALSE,1,"Valeriasketches",2018-10-18 15:08:59,TRUE,"1052932560802775042","1052939606818140160","891016704511410178","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MistyKluesner",0,FALSE,FALSE,NA,NA
"15","‚ÄúLoved creating my vocabulary list‚Äù -Ss

#iconLibrary #engineeringInternship @amplify #shareYourWork‚Ä¶ https://t.co/MLwtBYt9Xk",FALSE,21,NA,2018-10-18 14:40:59,TRUE,NA,"1052932560802775042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Valeriasketches",2,FALSE,FALSE,NA,NA
"16","RT @amplify: Thanks @polymathicman !  https://t.co/4tRaJ8YN7l",FALSE,0,NA,2018-10-18 14:19:25,FALSE,NA,"1052927133872414720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickMomsen",1,TRUE,FALSE,NA,NA
"17","RT @mcnaryclass: @amplify #ckla #stories It's been fun creating this group story map chart with students and doing shared writing! Students‚Ä¶",FALSE,0,NA,2018-10-18 13:57:06,FALSE,NA,"1052921518299197446",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",1,TRUE,FALSE,NA,NA
"18","RT @MrsDorvilus: My Ss loved making a flip book about our story today! Shout out to @HughesHangout for stopping by! #VikingVoyage19 @VerdeP‚Ä¶",FALSE,0,NA,2018-10-18 13:56:51,FALSE,NA,"1052921454403231749",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",1,TRUE,FALSE,NA,NA
"19","#DyslexiaAwarenessMonth webinar series. Register today!  https://t.co/g8INVkA3TN @amplify @ASCD @AFTunion https://t.co/Xp8gsWoF44",FALSE,0,NA,2018-10-18 13:40:00,FALSE,NA,"1052917212510486528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AFTteach",0,FALSE,FALSE,NA,NA
"20","RT @oakridgeboys: Thank you @amplify #ShineTheLightOnChristmas

https://t.co/rlZHllpejW",FALSE,0,NA,2018-10-18 10:21:05,FALSE,NA,"1052867153123307521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VoicesWife",5,TRUE,FALSE,NA,NA
"21","Thank you @amplify @berkeleyscience for a terrific evening of learning around supporting EL's in the K-5 #ngss scie‚Ä¶ https://t.co/GWOgLfZ9eu",FALSE,10,NA,2018-10-18 01:36:32,TRUE,NA,"1052735148515573760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennySarna",0,FALSE,FALSE,NA,NA
"22","RT @sarahcgold: After reading about germs and modeling how germs are EVERYWHERE with @amplify. Ss created their germ fighting kit! SO thank‚Ä¶",FALSE,0,NA,2018-10-18 01:13:51,FALSE,NA,"1052729438842937345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickMomsen",3,TRUE,FALSE,NA,NA
"23","RT @oakridgeboys: Thank you @amplify #ShineTheLightOnChristmas

https://t.co/rlZHllpejW",FALSE,0,NA,2018-10-18 00:40:12,FALSE,NA,"1052720970098769923",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sings_stephen",5,TRUE,FALSE,NA,NA
"24","RT @oakridgeboys: Thank you @amplify #ShineTheLightOnChristmas

https://t.co/rlZHllpejW",FALSE,0,NA,2018-10-17 23:45:15,FALSE,NA,"1052707140555743232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DavidWe53950897",5,TRUE,FALSE,NA,NA
"25","Thank you @amplify #ShineTheLightOnChristmas

https://t.co/rlZHllpejW",FALSE,28,NA,2018-10-17 23:36:39,FALSE,NA,"1052704978375200768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oakridgeboys",5,FALSE,FALSE,NA,NA
"26","@amplify #ckla #stories It's been fun creating this group story map chart with students and doing shared writing! S‚Ä¶ https://t.co/TlJkFKp0El",FALSE,2,"amplify",2018-10-17 22:15:44,TRUE,NA,"1052684612407681024","519877122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcnaryclass",1,FALSE,FALSE,NA,NA
"27","All living things need food to survive. Today as scientists we made observations with our 5 senses while eating a c‚Ä¶ https://t.co/5G1MS3KYNj",FALSE,5,NA,2018-10-17 22:15:07,TRUE,NA,"1052684457659027457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kristinniemill1",0,FALSE,FALSE,NA,NA
"28","My Ss loved making a flip book about our story today! Shout out to @HughesHangout for stopping by! #VikingVoyage19‚Ä¶ https://t.co/fpfCvyyWV1",FALSE,10,NA,2018-10-17 22:01:59,TRUE,NA,"1052681153679785984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsDorvilus",1,FALSE,FALSE,NA,NA
"29","So many first grade skills coming together! Practicing looking Ì†ΩÌ±Ä back in text and rereading for fluency‚Ä¶ https://t.co/sQU6tWcCA4",FALSE,4,NA,2018-10-17 22:00:11,TRUE,NA,"1052680701391380481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsBoskovski1st",0,FALSE,FALSE,NA,NA
"30","RT @amplify: It's so important to identify dyslexia early. Our mCLASS program has new early screening measures for identifying students at‚Ä¶",FALSE,0,NA,2018-10-17 21:00:07,FALSE,NA,"1052665583265824774",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","monica_vincent",3,TRUE,FALSE,NA,NA
"31","@VerdePrincipal @amplify My heart is so full!!!",FALSE,1,"VerdePrincipal",2018-10-17 19:44:17,FALSE,"1052644949789958144","1052646501275582464","2933850099","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DocCheek",0,FALSE,FALSE,NA,NA
"32","@DocCheek What does this remind you of? So much Science throughout our campus and student engagement, wow! I love t‚Ä¶ https://t.co/fHClszjV1p",FALSE,2,"DocCheek",2018-10-17 19:38:07,TRUE,NA,"1052644949789958144","474012455","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VerdePrincipal",0,FALSE,FALSE,NA,NA
"33","Ed-tech is such a hard space to conquer but I loved reading about @Amplify's recent success. @ainsleyoc https://t.co/KjVsX8sUcN",FALSE,2,NA,2018-10-17 18:52:46,FALSE,NA,"1052633535201333250",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_ShaniceGraves",0,FALSE,FALSE,NA,NA
"34","RT @KinderHavenRm1: #Happiness is taking learning to independent time!  ‚ÄúLook!  I wrote hidden partner number sentences!‚Äù @eureka_math  #Ma‚Ä¶",FALSE,0,NA,2018-10-17 17:33:17,FALSE,NA,"1052613530883686400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eureka_math",2,TRUE,FALSE,NA,NA
"35","Great article about @amplify from @FastCompany 

https://t.co/XC2qlamgSq",FALSE,0,NA,2018-10-17 16:31:32,FALSE,NA,"1052597993290039297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annmarieoakley",0,FALSE,FALSE,NA,NA
"36","RT @sarahcgold: After reading about germs and modeling how germs are EVERYWHERE with @amplify. Ss created their germ fighting kit! SO thank‚Ä¶",FALSE,0,NA,2018-10-17 16:30:43,FALSE,NA,"1052597789002276866",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",3,TRUE,FALSE,NA,NA
"37","RT @KinderHavenRm1: #Happiness is taking learning to independent time!  ‚ÄúLook!  I wrote hidden partner number sentences!‚Äù @eureka_math  #Ma‚Ä¶",FALSE,0,NA,2018-10-17 16:30:39,FALSE,NA,"1052597772111753220",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",2,TRUE,FALSE,NA,NA
"38","RT @sarahcgold: After reading about germs and modeling how germs are EVERYWHERE with @amplify. Ss created their germ fighting kit! SO thank‚Ä¶",FALSE,0,NA,2018-10-17 16:11:47,FALSE,NA,"1052593021404016640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VanceFillingame",3,TRUE,FALSE,NA,NA
"39","#Happiness is taking learning to independent time!  ‚ÄúLook!  I wrote hidden partner number sentences!‚Äù @eureka_math‚Ä¶ https://t.co/iIAOFgboEZ",FALSE,5,NA,2018-10-17 16:08:38,TRUE,NA,"1052592229615882240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KinderHavenRm1",2,FALSE,FALSE,NA,NA
"40","After reading about germs and modeling how germs are EVERYWHERE with @amplify. Ss created their germ fighting kit!‚Ä¶ https://t.co/A8vrExnamI",FALSE,15,NA,2018-10-17 15:15:35,TRUE,NA,"1052578879792132098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahcgold",3,FALSE,FALSE,NA,NA
"41","RT @AlishaZ143: First time using @quizizz! Did it #FastandtheCurious @eduprotocols style. Loved that another T had already made a Vision/Li‚Ä¶",FALSE,0,NA,2018-10-17 14:43:46,FALSE,NA,"1052570870621720577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eduprotocols",1,TRUE,FALSE,NA,NA
"42","Deep dive into a second chance for @amplify - crossing $100 million in curriculum sales in 2018 @FastCompany‚Ä¶ https://t.co/s1zdLGZb0F",FALSE,2,NA,2018-10-17 13:08:29,TRUE,NA,"1052546895141330944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","boogsarah",0,FALSE,FALSE,NA,NA
"43","RT @AlishaZ143: Staff PD from @amplify. Loved this visual about shift from old school to #ngss. Biggest shifts:
1. Start with real phenomen‚Ä¶",FALSE,0,NA,2018-10-17 12:07:17,FALSE,NA,"1052531490783879171",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AprilBuege",3,TRUE,FALSE,NA,NA
"44","@AlishaZ143 @quizizz @eduprotocols @amplify @jcorippo @stevemcgriff Yes! Rinse and repeat!",FALSE,1,"AlishaZ143",2018-10-17 05:12:42,FALSE,"1052324453437210624","1052427159229407232","3073378728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mhebern",0,FALSE,FALSE,NA,NA
"45","Hey @amplify! I just spent hrs drawing/coloring/copying/cutting trees/leaves/ducks. I bet there R many other teache‚Ä¶ https://t.co/wH6sxJrbpK",FALSE,4,NA,2018-10-17 03:23:44,TRUE,NA,"1052399738509770753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cbenn81080",0,FALSE,FALSE,NA,NA
"46",".@amplify started off a bit shaky, but the company has become a full-fledged educational asset. More from‚Ä¶ https://t.co/JhFcOF0ltL",FALSE,0,NA,2018-10-16 23:13:00,TRUE,NA,"1052336638653804546",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DailyBrew",0,FALSE,FALSE,NA,NA
"47","First time using @quizizz! Did it #FastandtheCurious @eduprotocols style. Loved that another T had already made a V‚Ä¶ https://t.co/drdNLWsmRk",FALSE,4,NA,2018-10-16 22:24:35,TRUE,NA,"1052324453437210624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlishaZ143",1,FALSE,FALSE,NA,NA
"48","RT @missaannab: D26 students investigating area plots in hopes to figure out what‚Äôs happening to the Chalta trees @QNTandL @amplify #Amplif‚Ä¶",FALSE,0,NA,2018-10-16 22:22:33,FALSE,NA,"1052323939798659072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Chrissy507",3,TRUE,FALSE,NA,NA
"49","@justperfect_jp At least with the current @amplify auth flow. There are several open tickets regarding this that do‚Ä¶ https://t.co/3Her9jLZAI",FALSE,0,"kgwebsites",2018-10-16 20:07:59,TRUE,"1052289722356125696","1052290075541745664","3053557133","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kgwebsites",0,FALSE,FALSE,NA,NA
"50","This company @amplify is amazing. Inside @laurenepowell‚Äôs big bet on digital curriculum https://t.co/OHD3kS31oG #Education",FALSE,0,NA,2018-10-16 19:33:52,FALSE,NA,"1052281490808045574",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","polymathicman",0,FALSE,FALSE,NA,NA
"51","@amplify Inside Laurene Powell Jobs‚Äôs big bet on digital curriculum https://t.co/jrWmjO2I7j",FALSE,0,"amplify",2018-10-16 18:42:48,FALSE,NA,"1052268639976599552","519877122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iCoach2",0,FALSE,FALSE,NA,NA
"52","More Corporate &amp; non-profit institutions are joining forces to improve #education, #healthcare, #socialissues.‚Ä¶ https://t.co/bAGGG3UyOi",FALSE,0,NA,2018-10-16 15:24:59,TRUE,NA,"1052218859036524544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amyrochlin",0,FALSE,FALSE,NA,NA
"53","RT @GA_ScienceRodva: Learning about #plateMotion and tsunami formations in our #FuturaInternship to try to design better #TsunamiWarningSys‚Ä¶",FALSE,0,NA,2018-10-16 15:16:50,FALSE,NA,"1052216807178870785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GulliverSchools",2,TRUE,FALSE,NA,NA
"54","""@Amplify‚Äôs reboot has coincided with the rise of #PersonalizedLearning, a pedagogical approach that seeks to tailo‚Ä¶ https://t.co/837N9W79Vp",FALSE,0,NA,2018-10-16 14:26:32,TRUE,NA,"1052204147599130624",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","kathymagrino",0,FALSE,FALSE,NA,NA
"55","‚ÄúFor teachers who think of science education as oriented around the memorization of facts, the Next Generation stan‚Ä¶ https://t.co/vuea2OUQqp",FALSE,2,NA,2018-10-16 14:21:38,TRUE,NA,"1052202912892575750",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LearnReimagined",0,FALSE,FALSE,NA,NA
"56","RT @GA_ScienceRodva: Learning about #plateMotion and tsunami formations in our #FuturaInternship to try to design better #TsunamiWarningSys‚Ä¶",FALSE,0,NA,2018-10-16 14:01:07,FALSE,NA,"1052197751818215426",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","monica_vincent",2,TRUE,FALSE,NA,NA
"57","Learning about #plateMotion and tsunami formations in our #FuturaInternship to try to design better‚Ä¶ https://t.co/AmJXQtIZo8",FALSE,9,NA,2018-10-16 13:45:54,TRUE,NA,"1052193922653532160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GA_ScienceRodva",2,FALSE,FALSE,NA,NA
"58","RT @AlishaZ143: Staff PD from @amplify. Loved this visual about shift from old school to #ngss. Biggest shifts:
1. Start with real phenomen‚Ä¶",FALSE,0,NA,2018-10-16 13:44:50,FALSE,NA,"1052193653555322882",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BakoJason",3,TRUE,FALSE,NA,NA
"59","RT @GA_ScienceMills: A working model of human body systems breaking down starch and protein @amplify #gslearning https://t.co/ZJECu06vm0",FALSE,0,NA,2018-10-16 11:50:03,FALSE,NA,"1052164767836790790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindiJones18",4,TRUE,FALSE,NA,NA
"60","RT @Englishgeek305: Ss were so excited Ì†ΩÌ∏Ü today to find out if their accusations were correct in our ‚ÄúWho Killed #Poe‚Äù #quest! #bestdayever‚Ä¶",FALSE,0,NA,2018-10-16 11:49:53,FALSE,NA,"1052164723561652224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindiJones18",4,TRUE,FALSE,NA,NA
"61","Day 32 of kinder: Kai was Star student, @MLCmath #bridges math games with friends, and @LakeshoreLM #stem bins from‚Ä¶ https://t.co/CsjdexI5p6",FALSE,4,NA,2018-10-15 23:08:47,TRUE,NA,"1051973188425605120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcnaryclass",0,FALSE,FALSE,NA,NA
"62","RT @GA_ScienceMills: A working model of human body systems breaking down starch and protein @amplify #gslearning https://t.co/ZJECu06vm0",FALSE,0,NA,2018-10-15 20:03:24,FALSE,NA,"1051926536226390018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickMomsen",4,TRUE,FALSE,NA,NA
"63","RT @Englishgeek305: Ss were so excited Ì†ΩÌ∏Ü today to find out if their accusations were correct in our ‚ÄúWho Killed #Poe‚Äù #quest! #bestdayever‚Ä¶",FALSE,0,NA,2018-10-15 20:03:15,FALSE,NA,"1051926497059987457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickMomsen",4,TRUE,FALSE,NA,NA
"64","RT @AlishaZ143: Staff PD from @amplify. Loved this visual about shift from old school to #ngss. Biggest shifts:
1. Start with real phenomen‚Ä¶",FALSE,0,NA,2018-10-15 17:50:27,FALSE,NA,"1051893078112518144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",3,TRUE,FALSE,NA,NA
"65","Staff PD from @amplify. Loved this visual about shift from old school to #ngss. Biggest shifts:
1. Start with real‚Ä¶ https://t.co/qc1wydtcQw",FALSE,8,NA,2018-10-15 16:42:41,TRUE,NA,"1051876024487559168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlishaZ143",3,FALSE,FALSE,NA,NA
"66","RT @weisbordPS159Q: Today, k-207 and k-217 went outside to make observations of our local weather to practice using descriptive weather wor‚Ä¶",FALSE,0,NA,2018-10-15 14:35:09,FALSE,NA,"1051843928503259136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","monica_vincent",1,TRUE,FALSE,NA,NA
"67","RT @GA_ScienceMills: A working model of human body systems breaking down starch and protein @amplify #gslearning https://t.co/ZJECu06vm0",FALSE,0,NA,2018-10-15 13:47:03,FALSE,NA,"1051831822164926464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",4,TRUE,FALSE,NA,NA
"68","RT @Englishgeek305: Ss were so excited Ì†ΩÌ∏Ü today to find out if their accusations were correct in our ‚ÄúWho Killed #Poe‚Äù #quest! #bestdayever‚Ä¶",FALSE,0,NA,2018-10-15 13:46:31,FALSE,NA,"1051831690295996416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",4,TRUE,FALSE,NA,NA
"69","RT @Gottscience: Practicing our plant growth movement routine as we learn about plant parts and growth. #kindergartenscientists @PS165Queen‚Ä¶",FALSE,0,NA,2018-10-14 21:37:18,FALSE,NA,"1051587779451338757",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PS165Queens",2,TRUE,FALSE,NA,NA
"70","Thank you for lunch @amplify Excited to learn more about your curriculum #AmplifyScience adopted by NYC schools.‚Ä¶ https://t.co/xdce04dy3Z",FALSE,3,NA,2018-10-14 16:12:56,TRUE,NA,"1051506148841545728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MccarvilleCarol",0,FALSE,FALSE,NA,NA
"71","RT @NidzaraS: Leaving @INeLearn @iceindiana A WINNER! Thank you so much! @amplify @Flipgrid @BoomWriter_ @writeabout @emaze_tweets @LiveBin‚Ä¶",FALSE,0,NA,2018-10-13 13:41:49,FALSE,NA,"1051105732127539200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarmonHolly",6,TRUE,FALSE,NA,NA
"72","RT @MrDaleyTeaches: Reinforcing our understanding and familiarity with fractions in #5thgrade today with the super engaging tool of @amplif‚Ä¶",FALSE,0,NA,2018-10-13 13:09:03,FALSE,NA,"1051097486083969026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ddkblessed",4,TRUE,FALSE,NA,NA
"73","@Ruffin_II @ArcherEcology @amplify @DFO_Science @EBTSOYP Great job brother Ì†ΩÌ±èÌ†ºÌøæÌ†ΩÌ±èÌ†ºÌøæÌ†ΩÌ±èÌ†ºÌøæ",FALSE,1,"Ruffin_II",2018-10-13 04:24:54,FALSE,"1050822237962625026","1050965577055985664","4483477041","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keelee231",0,FALSE,FALSE,NA,NA
"74","RT @GA_ScienceMills: Science seminar period 5 was amazing today! So proud of these kids! #gslearning @amplify and google hangout with a stu‚Ä¶",FALSE,0,NA,2018-10-13 03:10:11,FALSE,NA,"1050946777048854528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmiraIshoof",2,TRUE,FALSE,NA,NA
"75","RT @Ruffin_II: 5th grade students talk ecosystems with Dr. Archer @ArcherEcology We are currently studying ecosytems in class with @amplify‚Ä¶",FALSE,0,NA,2018-10-13 01:08:09,FALSE,NA,"1050916065113387009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keelee231",3,TRUE,FALSE,NA,NA
"76","Designed, built, and tested 3 Little Pig houses! @amplify #ckla #stories #StemChallenge #gwsd https://t.co/UME4NcNVSf",FALSE,14,NA,2018-10-12 23:11:48,FALSE,NA,"1050886783292952576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcnaryclass",0,FALSE,FALSE,NA,NA
"77","RT @Englishgeek305: Ss were so excited Ì†ΩÌ∏Ü today to find out if their accusations were correct in our ‚ÄúWho Killed #Poe‚Äù #quest! #bestdayever‚Ä¶",FALSE,0,NA,2018-10-12 21:46:22,FALSE,NA,"1050865282221260801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GulliverSchools",4,TRUE,FALSE,NA,NA
